"Group Name","Group DistinguishedName","Member DistinguishedName","Action","Added Age (Days)","Removed Age (Days)","Added Date","Removed Date","ftimeCreated","ftimeDeleted"
"Allowed RODC Password Replication Group","CN=Allowed RODC Password Replication Group,CN=Users,DC=LAB,DC=local","CN=AUGUST_BOOTH,OU=Test,OU=AZR,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:46 PM",,"2020-08-27T23:40:46Z","1601-01-01T00:00:00Z"
"Allowed RODC Password Replication Group","CN=Allowed RODC Password Replication Group,CN=Users,DC=LAB,DC=local","CN=CLIFF_WONG,OU=ServiceAccounts,OU=GOO,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:46 PM",,"2020-08-27T23:40:46Z","1601-01-01T00:00:00Z"
"Allowed RODC Password Replication Group","CN=Allowed RODC Password Replication Group,CN=Users,DC=LAB,DC=local","CN=HUMBERTO_BUCK,OU=ServiceAccounts,OU=BDE,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:46 PM",,"2020-08-27T23:40:46Z","1601-01-01T00:00:00Z"
"Denied RODC Password Replication Group","CN=Denied RODC Password Replication Group,CN=Users,DC=LAB,DC=local","CN=FRANKIE_CLEMENTS,OU=Test,OU=AWS,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:46 PM",,"2020-08-27T23:40:46Z","1601-01-01T00:00:00Z"
"Denied RODC Password Replication Group","CN=Denied RODC Password Replication Group,CN=Users,DC=LAB,DC=local","CN=KATHERYN_HORN,OU=ITS,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:46 PM",,"2020-08-27T23:40:46Z","1601-01-01T00:00:00Z"
"Denied RODC Password Replication Group","CN=Denied RODC Password Replication Group,CN=Users,DC=LAB,DC=local","CN=JUANITA_BRIGHT,OU=Groups,OU=FIN,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:46 PM",,"2020-08-27T23:40:46Z","1601-01-01T00:00:00Z"
"Denied RODC Password Replication Group","CN=Denied RODC Password Replication Group,CN=Users,DC=LAB,DC=local","CN=Read-only Domain Controllers,CN=Users,DC=LAB,DC=local","Added","22",,"8/10/2020 8:37:15 PM",,"2020-08-11T00:37:15Z","1601-01-01T00:00:00Z"
"Denied RODC Password Replication Group","CN=Denied RODC Password Replication Group,CN=Users,DC=LAB,DC=local","CN=Group Policy Creator Owners,CN=Users,DC=LAB,DC=local","Added","22",,"8/10/2020 8:37:15 PM",,"2020-08-11T00:37:15Z","1601-01-01T00:00:00Z"
"Denied RODC Password Replication Group","CN=Denied RODC Password Replication Group,CN=Users,DC=LAB,DC=local","CN=Domain Admins,CN=Users,DC=LAB,DC=local","Added","22",,"8/10/2020 8:37:15 PM",,"2020-08-11T00:37:15Z","1601-01-01T00:00:00Z"
"Denied RODC Password Replication Group","CN=Denied RODC Password Replication Group,CN=Users,DC=LAB,DC=local","CN=Cert Publishers,CN=Users,DC=LAB,DC=local","Added","22",,"8/10/2020 8:37:15 PM",,"2020-08-11T00:37:15Z","1601-01-01T00:00:00Z"
"Denied RODC Password Replication Group","CN=Denied RODC Password Replication Group,CN=Users,DC=LAB,DC=local","CN=Enterprise Admins,CN=Users,DC=LAB,DC=local","Added","22",,"8/10/2020 8:37:15 PM",,"2020-08-11T00:37:15Z","1601-01-01T00:00:00Z"
"Denied RODC Password Replication Group","CN=Denied RODC Password Replication Group,CN=Users,DC=LAB,DC=local","CN=Schema Admins,CN=Users,DC=LAB,DC=local","Added","22",,"8/10/2020 8:37:15 PM",,"2020-08-11T00:37:15Z","1601-01-01T00:00:00Z"
"Denied RODC Password Replication Group","CN=Denied RODC Password Replication Group,CN=Users,DC=LAB,DC=local","CN=Domain Controllers,CN=Users,DC=LAB,DC=local","Added","22",,"8/10/2020 8:37:15 PM",,"2020-08-11T00:37:15Z","1601-01-01T00:00:00Z"
"Denied RODC Password Replication Group","CN=Denied RODC Password Replication Group,CN=Users,DC=LAB,DC=local","CN=krbtgt,CN=Users,DC=LAB,DC=local","Added","22",,"8/10/2020 8:37:15 PM",,"2020-08-11T00:37:15Z","1601-01-01T00:00:00Z"
"Read-only Domain Controllers","CN=Read-only Domain Controllers,CN=Users,DC=LAB,DC=local","CN=3095505607SA,OU=TST,OU=People,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:46 PM",,"2020-08-27T23:40:46Z","1601-01-01T00:00:00Z"
"Read-only Domain Controllers","CN=Read-only Domain Controllers,CN=Users,DC=LAB,DC=local","CN=TROY_LONG,OU=ServiceAccounts,OU=AZR,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:46 PM",,"2020-08-27T23:40:46Z","1601-01-01T00:00:00Z"
"Read-only Domain Controllers","CN=Read-only Domain Controllers,CN=Users,DC=LAB,DC=local","CN=MARTA_DIAZ,OU=Groups,OU=FIN,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:46 PM",,"2020-08-27T23:40:46Z","1601-01-01T00:00:00Z"
"Read-only Domain Controllers","CN=Read-only Domain Controllers,CN=Users,DC=LAB,DC=local","CN=SAL_KEMP,OU=Test,OU=FIN,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:46 PM",,"2020-08-27T23:40:46Z","1601-01-01T00:00:00Z"
"Read-only Domain Controllers","CN=Read-only Domain Controllers,CN=Users,DC=LAB,DC=local","CN=MILLIE_ROWLAND,OU=Devices,OU=AZR,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:46 PM",,"2020-08-27T23:40:46Z","1601-01-01T00:00:00Z"
"Cloneable Domain Controllers","CN=Cloneable Domain Controllers,CN=Users,DC=LAB,DC=local","CN=GLADYS_BONNER,OU=Groups,OU=AWS,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:46 PM",,"2020-08-27T23:40:46Z","1601-01-01T00:00:00Z"
"Cloneable Domain Controllers","CN=Cloneable Domain Controllers,CN=Users,DC=LAB,DC=local","CN=VALENTIN_ERICKSON,OU=Devices,OU=FIN,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:46 PM",,"2020-08-27T23:40:46Z","1601-01-01T00:00:00Z"
"Protected Users","CN=Protected Users,CN=Users,DC=LAB,DC=local","CN=MARIANNE_NOLAN,OU=ServiceAccounts,OU=FSR,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:46 PM",,"2020-08-27T23:40:46Z","1601-01-01T00:00:00Z"
"Protected Users","CN=Protected Users,CN=Users,DC=LAB,DC=local","CN=ADELA_COFFEY,OU=Test,OU=TST,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:46 PM",,"2020-08-27T23:40:46Z","1601-01-01T00:00:00Z"
"Protected Users","CN=Protected Users,CN=Users,DC=LAB,DC=local","CN=CARTER_HOWE,OU=HRE,OU=People,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:46 PM",,"2020-08-27T23:40:46Z","1601-01-01T00:00:00Z"
"Key Admins","CN=Key Admins,CN=Users,DC=LAB,DC=local","CN=BRITTANY_JACKSON,OU=T2-Accounts,OU=Tier 2,OU=Admin,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:46 PM",,"2020-08-27T23:40:46Z","1601-01-01T00:00:00Z"
"Key Admins","CN=Key Admins,CN=Users,DC=LAB,DC=local","CN=BRUNO_FARLEY,OU=FIN,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:46 PM",,"2020-08-27T23:40:46Z","1601-01-01T00:00:00Z"
"DnsAdmins","CN=DnsAdmins,CN=Users,DC=LAB,DC=local","CN=DUSTIN_HOLDEN,OU=Unassociated,OU=People,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:46 PM",,"2020-08-27T23:40:46Z","1601-01-01T00:00:00Z"
"DnsAdmins","CN=DnsAdmins,CN=Users,DC=LAB,DC=local","CN=VIOLET_HARRINGTON,OU=ServiceAccounts,OU=HRE,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:46 PM",,"2020-08-27T23:40:46Z","1601-01-01T00:00:00Z"
"DnsAdmins","CN=DnsAdmins,CN=Users,DC=LAB,DC=local","CN=CHASITY_MCCULLOUGH,OU=FSR,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:46 PM",,"2020-08-27T23:40:46Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=LEE_JUSTICE,OU=Tier 2,OU=Admin,DC=LAB,DC=local","Added","5",,"8/27/2020 7:29:49 PM",,"2020-08-27T23:29:49Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=ESMWLPT1000000,OU=FSR,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:49 PM",,"2020-08-27T23:40:49Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=GRANT_SAUNDERS,OU=Groups,OU=HRE,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:37:27 PM",,"2020-08-27T23:37:27Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=AHMED_KELLEY,OU=TST,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:39:09 PM",,"2020-08-27T23:39:09Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=KEISHA_WILKINS,OU=Groups,OU=AWS,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:01 PM",,"2020-08-27T23:40:01Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=MIKE_DUFFY,OU=ESM,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:38:44 PM",,"2020-08-27T23:38:44Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=TINA_SANDOVAL,OU=AZR,OU=People,DC=LAB,DC=local","Added","5",,"8/27/2020 7:35:12 PM",,"2020-08-27T23:35:12Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=ALYSON_IRWIN,OU=ServiceAccounts,OU=BDE,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:38:02 PM",,"2020-08-27T23:38:02Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=2238576493SA,OU=TST,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:37:32 PM",,"2020-08-27T23:37:32Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=GARTH_ASHLEY,OU=ServiceAccounts,OU=AZR,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:32 PM",,"2020-08-27T23:40:32Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=SOCORRO_MILLS,OU=Devices,OU=GOO,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:36:07 PM",,"2020-08-27T23:36:07Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=MARCY_ATKINSON,OU=Groups,OU=HRE,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:39:26 PM",,"2020-08-27T23:39:26Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=LEA_DUNLAP,OU=Groups,OU=FIN,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:36:36 PM",,"2020-08-27T23:36:36Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=KAREEM_SILVA,OU=BDE,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:33 PM",,"2020-08-27T23:40:33Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=VANESSA_COOLEY,OU=AWS,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:37:14 PM",,"2020-08-27T23:37:14Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=6280375329SA,OU=Quarantine,DC=LAB,DC=local","Added","5",,"8/27/2020 7:35:48 PM",,"2020-08-27T23:35:48Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=SYLVIA_HART,OU=Devices,OU=SEC,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:34:53 PM",,"2020-08-27T23:34:53Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=TONY_LANCASTER,OU=ServiceAccounts,OU=AWS,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:23 PM",,"2020-08-27T23:40:23Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=LAVERNE_PATEL,OU=FIN,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:34:22 PM",,"2020-08-27T23:34:22Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=GERARDO_SCHWARTZ,OU=ServiceAccounts,OU=TST,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:37:09 PM",,"2020-08-27T23:37:09Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=ESTELA_HEATH,OU=Groups,OU=ESM,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:35:54 PM",,"2020-08-27T23:35:54Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=MORGAN_MAXWELL,OU=ServiceAccounts,OU=AZR,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:34:55 PM",,"2020-08-27T23:34:55Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=CARISSA_WILLIAM,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:39:38 PM",,"2020-08-27T23:39:38Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=LAUREL_NAVARRO,OU=Test,OU=OGC,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:36:35 PM",,"2020-08-27T23:36:35Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=EUNICE_MAYS,OU=AWS,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:39:34 PM",,"2020-08-27T23:39:34Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=JEAN_BASS,OU=GOO,OU=People,DC=LAB,DC=local","Added","5",,"8/27/2020 7:34:20 PM",,"2020-08-27T23:34:20Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=BRANDY_ADAMS,OU=OGC,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:35:13 PM",,"2020-08-27T23:35:13Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=SANDRA_ROBERTSON,OU=Test,OU=SEC,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:38:56 PM",,"2020-08-27T23:38:56Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=NELSON_HODGE,OU=Groups,OU=AZR,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:37:41 PM",,"2020-08-27T23:37:41Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=KARLA_LANGLEY,OU=Devices,OU=ITS,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:34:48 PM",,"2020-08-27T23:34:48Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=ADRIANA_FLYNN,OU=Test,OU=AWS,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:34:49 PM",,"2020-08-27T23:34:49Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=BENNIE_HARPER,OU=ServiceAccounts,OU=FSR,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:39:46 PM",,"2020-08-27T23:39:46Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=LYNN_GENTRY,OU=Test,OU=OGC,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:34:21 PM",,"2020-08-27T23:34:21Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=AMY_SUAREZ,OU=FSR,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:35:32 PM",,"2020-08-27T23:35:32Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=MACK_RUSH,OU=Devices,OU=ESM,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:22 PM",,"2020-08-27T23:40:22Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=IRVIN_ORR,OU=Groups,OU=BDE,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:34:31 PM",,"2020-08-27T23:34:31Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=ANTOINETTE_MADDOX,OU=Groups,OU=TST,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:39:09 PM",,"2020-08-27T23:39:09Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=SANDY_ROWLAND,OU=Groups,OU=FSR,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:39:45 PM",,"2020-08-27T23:39:45Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=DARNELL_LYNCH,OU=Groups,OU=SEC,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:39:05 PM",,"2020-08-27T23:39:05Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=LYNDA_WITT,OU=Devices,OU=AZR,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:37:15 PM",,"2020-08-27T23:37:15Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=ROBIN_CHERRY,OU=Devices,OU=GOO,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:39:11 PM",,"2020-08-27T23:39:11Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=EUGENIA_HARRIS,OU=Devices,OU=FIN,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:39:16 PM",,"2020-08-27T23:39:16Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=EDGAR_RATLIFF,OU=ServiceAccounts,OU=GOO,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:35:15 PM",,"2020-08-27T23:35:15Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=VICTOR_WITT,OU=Quarantine,DC=LAB,DC=local","Added","5",,"8/27/2020 7:34:53 PM",,"2020-08-27T23:34:53Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=ROOSEVELT_OCONNOR,OU=ServiceAccounts,OU=AZR,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:39:30 PM",,"2020-08-27T23:39:30Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=OLEN_HODGES,OU=ESM,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:40 PM",,"2020-08-27T23:40:40Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=LATISHA_POPE,OU=ServiceAccounts,OU=AZR,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:37:52 PM",,"2020-08-27T23:37:52Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=JEROLD_FAULKNER,OU=Test,OU=FSR,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:34:39 PM",,"2020-08-27T23:34:39Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=KRISTY_MAY,OU=ITS,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:39:04 PM",,"2020-08-27T23:39:04Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=SHERRIE_SIMPSON,OU=T2-Accounts,OU=Tier 2,OU=Admin,DC=LAB,DC=local","Added","5",,"8/27/2020 7:38:20 PM",,"2020-08-27T23:38:20Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=LUIS_FRANK,OU=ServiceAccounts,OU=OGC,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:38:26 PM",,"2020-08-27T23:38:26Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=ESPERANZA_RODRIGUEZ,OU=Unassociated,OU=People,DC=LAB,DC=local","Added","5",,"8/27/2020 7:38:37 PM",,"2020-08-27T23:38:37Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=DELIA_BISHOP,OU=Devices,OU=FIN,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:34:42 PM",,"2020-08-27T23:34:42Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=CRUZ_HARVEY,OU=Test,OU=GOO,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:37:19 PM",,"2020-08-27T23:37:19Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=QUINN_BONNER,OU=ServiceAccounts,OU=AZR,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:42 PM",,"2020-08-27T23:40:42Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=ISABELLA_ORTEGA,OU=Devices,OU=ITS,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:39:40 PM",,"2020-08-27T23:39:40Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=BRYAN_HULL,OU=GOO,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:36:10 PM",,"2020-08-27T23:36:10Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=LANCE_BLANKENSHIP,OU=GOO,OU=People,DC=LAB,DC=local","Added","5",,"8/27/2020 7:35:33 PM",,"2020-08-27T23:35:33Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=TROY_ODOM,OU=OGC,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:24 PM",,"2020-08-27T23:40:24Z","1601-01-01T00:00:00Z"
"LE-azu-distlist","CN=LE-azu-distlist,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","CN=HERIBERTO_LAMB,OU=Test,OU=OGC,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:35:06 PM",,"2020-08-27T23:35:06Z","1601-01-01T00:00:00Z"
