"UserName","Name","Enabled","AdminCount","Must Change Password at Logon","Cannot Change Password","Password Never Expires","Reversible Password Encryption","Smartcard Logon Required","Delegation Permitted","Kerberos DES Only","Kerberos RC4","Kerberos AES-128bit","Kerberos AES-256bit","Does Not Require Pre Auth","Never Logged in","Logon Age (days)","Password Age (days)","Dormant (> 90 days)","Password Age (> 180 days)","Account Locked Out","Password Expired","Password Not Required","Delegation Type","Delegation Protocol","Delegation Services","Logon Workstations","Primary GroupID","SID","SIDHistory","HasSPN","Description","Title","Department","Company","Manager","Info","Last Logon Date","Password LastSet","Account Expiration Date","Account Expiration (days)","Mobile","Email","HomeDirectory","ProfilePath","ScriptPath","UserAccountControl","First Name","Middle Name","Last Name","Country","whenCreated","whenChanged","DistinguishedName","CanonicalName"
"GRACIE_OCONNOR","GRACIE_OCONNOR","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-1971","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:24:35 PM",,,"","",,,,"512","","","GRACIE_OCONNOR","","8/27/2020 7:24:35 PM","8/27/2020 7:24:35 PM","CN=GRACIE_OCONNOR,OU=BDE,OU=Tier 2,DC=LAB,DC=local","LAB.local/Tier 2/BDE/GRACIE_OCONNOR"
"BESSIE_TERRY","BESSIE_TERRY","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-1404","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:23:14 PM",,,"","",,,,"512","","","BESSIE_TERRY","","8/27/2020 7:23:14 PM","8/27/2020 7:23:14 PM","CN=BESSIE_TERRY,OU=Test,OU=OGC,OU=Tier 2,DC=LAB,DC=local","LAB.local/Tier 2/OGC/Test/BESSIE_TERRY"
"EFREN_BLANCHARD","EFREN_BLANCHARD","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-1687","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:23:46 PM",,,"","",,,,"512","","","EFREN_BLANCHARD","","8/27/2020 7:23:46 PM","8/27/2020 7:23:46 PM","CN=EFREN_BLANCHARD,OU=Devices,OU=ESM,OU=Stage,DC=LAB,DC=local","LAB.local/Stage/ESM/Devices/EFREN_BLANCHARD"
"CASSANDRA_SAVAGE","CASSANDRA_SAVAGE","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-3107","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:26:52 PM",,,"","",,,,"512","","","CASSANDRA_SAVAGE","","8/27/2020 7:26:52 PM","8/27/2020 7:26:52 PM","CN=CASSANDRA_SAVAGE,OU=Test,OU=AWS,OU=Tier 1,DC=LAB,DC=local","LAB.local/Tier 1/AWS/Test/CASSANDRA_SAVAGE"
"ANGELA_SKINNER","ANGELA_SKINNER","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-2539","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:25:49 PM",,,"","",,,,"512","","","ANGELA_SKINNER","","8/27/2020 7:25:49 PM","8/27/2020 7:25:49 PM","CN=ANGELA_SKINNER,OU=Test,OU=BDE,OU=Stage,DC=LAB,DC=local","LAB.local/Stage/BDE/Test/ANGELA_SKINNER"
"SUZETTE_OWEN","SUZETTE_OWEN","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-1121","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:22:42 PM",,,"","",,,,"512","","","SUZETTE_OWEN","","8/27/2020 7:22:42 PM","8/27/2020 7:22:42 PM","CN=SUZETTE_OWEN,OU=Test,OU=AWS,OU=Tier 1,DC=LAB,DC=local","LAB.local/Tier 1/AWS/Test/SUZETTE_OWEN"
"9325238780SA","9325238780SA","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-3674","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:27:57 PM",,,"","",,,,"512","","","9325238780SA","","8/27/2020 7:27:57 PM","8/27/2020 7:27:57 PM","CN=9325238780SA,OU=ServiceAccounts,OU=GOO,OU=Tier 2,DC=LAB,DC=local","LAB.local/Tier 2/GOO/ServiceAccounts/9325238780SA"
"DIANNE_MCCRAY","DIANNE_MCCRAY","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-2823","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:26:21 PM",,,"","",,,,"512","","","DIANNE_MCCRAY","","8/27/2020 7:26:21 PM","8/27/2020 7:26:21 PM","CN=DIANNE_MCCRAY,OU=ServiceAccounts,OU=SEC,OU=Tier 1,DC=LAB,DC=local","LAB.local/Tier 1/SEC/ServiceAccounts/DIANNE_MCCRAY"
"TYRONE_MEYER","TYRONE_MEYER","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-2256","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:25:16 PM",,,"","",,,,"512","","","TYRONE_MEYER","","8/27/2020 7:25:16 PM","8/27/2020 7:25:16 PM","CN=TYRONE_MEYER,OU=Test,OU=AWS,OU=Tier 2,DC=LAB,DC=local","LAB.local/Tier 2/AWS/Test/TYRONE_MEYER"
"LAWANDA_TYLER","LAWANDA_TYLER","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-1972","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:24:35 PM",,,"","",,,,"512","","","LAWANDA_TYLER","","8/27/2020 7:24:35 PM","8/27/2020 7:24:35 PM","CN=LAWANDA_TYLER,OU=ServiceAccounts,OU=FIN,OU=Tier 2,DC=LAB,DC=local","LAB.local/Tier 2/FIN/ServiceAccounts/LAWANDA_TYLER"
"ROSA_GRIMES","ROSA_GRIMES","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-1405","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:23:14 PM",,,"","",,,,"512","","","ROSA_GRIMES","","8/27/2020 7:23:14 PM","8/27/2020 7:23:14 PM","CN=ROSA_GRIMES,OU=workstation_test_OU,DC=LAB,DC=local","LAB.local/workstation_test_OU/ROSA_GRIMES"
"JERRY_RIGGS","JERRY_RIGGS","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-1688","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:23:47 PM",,,"","",,,,"512","","","JERRY_RIGGS","","8/27/2020 7:23:47 PM","8/27/2020 7:23:47 PM","CN=JERRY_RIGGS,OU=Groups,OU=BDE,OU=Tier 2,DC=LAB,DC=local","LAB.local/Tier 2/BDE/Groups/JERRY_RIGGS"
"SANTOS_HILL","SANTOS_HILL","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-3388","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:27:25 PM",,,"","",,,,"512","","","SANTOS_HILL","","8/27/2020 7:27:25 PM","8/27/2020 7:27:25 PM","CN=SANTOS_HILL,OU=Tier 1,OU=Admin,DC=LAB,DC=local","LAB.local/Admin/Tier 1/SANTOS_HILL"
"SAUNDRA_WITT","SAUNDRA_WITT","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-3108","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:26:52 PM",,,"","",,,,"512","","","SAUNDRA_WITT","","8/27/2020 7:26:52 PM","8/27/2020 7:26:52 PM","CN=SAUNDRA_WITT,OU=T0-Servers,OU=Tier 0,OU=Admin,DC=LAB,DC=local","LAB.local/Admin/Tier 0/T0-Servers/SAUNDRA_WITT"
"WINFRED_WISE","WINFRED_WISE","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-1122","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:22:42 PM",,,"","",,,,"512","","","WINFRED_WISE","","8/27/2020 7:22:42 PM","8/27/2020 7:22:42 PM","CN=WINFRED_WISE,OU=Groups,OU=AWS,OU=Tier 2,DC=LAB,DC=local","LAB.local/Tier 2/AWS/Groups/WINFRED_WISE"
"DAMIEN_BRADFORD","DAMIEN_BRADFORD","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-2540","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:25:49 PM",,,"","",,,,"512","","","DAMIEN_BRADFORD","","8/27/2020 7:25:49 PM","8/27/2020 7:25:49 PM","CN=DAMIEN_BRADFORD,OU=Devices,OU=ESM,OU=Stage,DC=LAB,DC=local","LAB.local/Stage/ESM/Devices/DAMIEN_BRADFORD"
"OSCAR_WHEELER","OSCAR_WHEELER","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-3675","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:27:57 PM",,,"","",,,,"512","","","OSCAR_WHEELER","","8/27/2020 7:27:57 PM","8/27/2020 7:27:57 PM","CN=OSCAR_WHEELER,OU=ServiceAccounts,OU=ESM,OU=Tier 1,DC=LAB,DC=local","LAB.local/Tier 1/ESM/ServiceAccounts/OSCAR_WHEELER"
"CAREY_PRATT","CAREY_PRATT","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-2824","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:26:21 PM",,,"","",,,,"512","","","CAREY_PRATT","","8/27/2020 7:26:21 PM","8/27/2020 7:26:21 PM","CN=CAREY_PRATT,OU=Unassociated,OU=People,DC=LAB,DC=local","LAB.local/People/Unassociated/CAREY_PRATT"
"MARGRET_PICKETT","MARGRET_PICKETT","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-1973","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:24:36 PM",,,"","",,,,"512","","","MARGRET_PICKETT","","8/27/2020 7:24:36 PM","8/27/2020 7:24:36 PM","CN=MARGRET_PICKETT,OU=Groups,OU=FIN,OU=Tier 2,DC=LAB,DC=local","LAB.local/Tier 2/FIN/Groups/MARGRET_PICKETT"
"ELLEN_HOLMES","ELLEN_HOLMES","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-2257","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:25:16 PM",,,"","",,,,"512","","","ELLEN_HOLMES","","8/27/2020 7:25:16 PM","8/27/2020 7:25:16 PM","CN=ELLEN_HOLMES,OU=ITS,OU=Tier 1,DC=LAB,DC=local","LAB.local/Tier 1/ITS/ELLEN_HOLMES"
"TAMI_SHORT","TAMI_SHORT","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-1689","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:23:47 PM",,,"","",,,,"512","","","TAMI_SHORT","","8/27/2020 7:23:47 PM","8/27/2020 7:23:47 PM","CN=TAMI_SHORT,OU=ServiceAccounts,OU=SEC,OU=Tier 1,DC=LAB,DC=local","LAB.local/Tier 1/SEC/ServiceAccounts/TAMI_SHORT"
"FRANCESCA_SAWYER","FRANCESCA_SAWYER","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-1406","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:23:14 PM",,,"","",,,,"512","","","FRANCESCA_SAWYER","","8/27/2020 7:23:14 PM","8/27/2020 7:23:14 PM","CN=FRANCESCA_SAWYER,OU=T2-Servers,OU=Tier 2,OU=Admin,DC=LAB,DC=local","LAB.local/Admin/Tier 2/T2-Servers/FRANCESCA_SAWYER"
"STEFAN_MCINTOSH","STEFAN_MCINTOSH","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-3109","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:26:52 PM",,,"","",,,,"512","","","STEFAN_MCINTOSH","","8/27/2020 7:26:52 PM","8/27/2020 7:26:52 PM","CN=STEFAN_MCINTOSH,OU=Devices,OU=SEC,OU=Stage,DC=LAB,DC=local","LAB.local/Stage/SEC/Devices/STEFAN_MCINTOSH"
"6454358328SA","6454358328SA","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-1123","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:22:42 PM",,,"","",,,,"512","","","6454358328SA","","8/27/2020 7:22:42 PM","8/27/2020 7:22:42 PM","CN=6454358328SA,OU=Test,OU=AZR,OU=Tier 1,DC=LAB,DC=local","LAB.local/Tier 1/AZR/Test/6454358328SA"
"MELISSA_JONES","MELISSA_JONES","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-2541","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:25:49 PM",,,"","",,,,"512","","","MELISSA_JONES","","8/27/2020 7:25:49 PM","8/27/2020 7:25:49 PM","CN=MELISSA_JONES,OU=Devices,OU=ESM,OU=Tier 2,DC=LAB,DC=local","LAB.local/Tier 2/ESM/Devices/MELISSA_JONES"
"CHERYL_DELANEY","CHERYL_DELANEY","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-3676","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:27:57 PM",,,"","",,,,"512","","","CHERYL_DELANEY","","8/27/2020 7:27:57 PM","8/27/2020 7:27:57 PM","CN=CHERYL_DELANEY,OU=ServiceAccounts,OU=GOO,OU=Stage,DC=LAB,DC=local","LAB.local/Stage/GOO/ServiceAccounts/CHERYL_DELANEY"
"4938594030SA","4938594030SA","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-2825","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:26:21 PM",,,"","",,,,"512","","","4938594030SA","","8/27/2020 7:26:21 PM","8/27/2020 7:26:21 PM","CN=4938594030SA,OU=HRE,OU=Stage,DC=LAB,DC=local","LAB.local/Stage/HRE/4938594030SA"
"ELINOR_LEON","ELINOR_LEON","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-1974","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:24:36 PM",,,"","",,,,"512","","","ELINOR_LEON","","8/27/2020 7:24:36 PM","8/27/2020 7:24:36 PM","CN=ELINOR_LEON,OU=ServiceAccounts,OU=ITS,OU=Tier 2,DC=LAB,DC=local","LAB.local/Tier 2/ITS/ServiceAccounts/ELINOR_LEON"
"ERIK_MALDONADO","ERIK_MALDONADO","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-3389","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:27:25 PM",,,"","",,,,"512","","","ERIK_MALDONADO","","8/27/2020 7:27:25 PM","8/27/2020 7:27:25 PM","CN=ERIK_MALDONADO,OU=Devices,OU=FSR,OU=Tier 2,DC=LAB,DC=local","LAB.local/Tier 2/FSR/Devices/ERIK_MALDONADO"
"ANGELIA_FRYE","ANGELIA_FRYE","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-2258","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:25:16 PM",,,"","",,,,"512","","","ANGELIA_FRYE","","8/27/2020 7:25:16 PM","8/27/2020 7:25:16 PM","CN=ANGELIA_FRYE,OU=Test,OU=AWS,OU=Tier 1,DC=LAB,DC=local","LAB.local/Tier 1/AWS/Test/ANGELIA_FRYE"
"MARIAN_RICHARDS","MARIAN_RICHARDS","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-1690","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:23:47 PM",,,"","",,,,"512","","","MARIAN_RICHARDS","","8/27/2020 7:23:47 PM","8/27/2020 7:23:47 PM","CN=MARIAN_RICHARDS,OU=Devices,OU=BDE,OU=Tier 2,DC=LAB,DC=local","LAB.local/Tier 2/BDE/Devices/MARIAN_RICHARDS"
"CLEO_SLOAN","CLEO_SLOAN","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-1407","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:23:14 PM",,,"","",,,,"512","","","CLEO_SLOAN","","8/27/2020 7:23:14 PM","8/27/2020 7:23:14 PM","CN=CLEO_SLOAN,OU=ServiceAccounts,OU=ESM,OU=Stage,DC=LAB,DC=local","LAB.local/Stage/ESM/ServiceAccounts/CLEO_SLOAN"
"VERONICA_RIGGS","VERONICA_RIGGS","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-3110","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:26:52 PM",,,"","",,,,"512","","","VERONICA_RIGGS","","8/27/2020 7:26:52 PM","8/27/2020 7:26:52 PM","CN=VERONICA_RIGGS,OU=ServiceAccounts,OU=AWS,OU=Stage,DC=LAB,DC=local","LAB.local/Stage/AWS/ServiceAccounts/VERONICA_RIGGS"
"BELINDA_MOODY","BELINDA_MOODY","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-1124","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:22:42 PM",,,"","",,,,"512","","","BELINDA_MOODY","","8/27/2020 7:22:42 PM","8/27/2020 7:22:43 PM","CN=BELINDA_MOODY,OU=Groups,OU=BDE,OU=Tier 2,DC=LAB,DC=local","LAB.local/Tier 2/BDE/Groups/BELINDA_MOODY"
"GLADYS_FERGUSON","GLADYS_FERGUSON","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-2542","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:25:49 PM",,,"","",,,,"512","","","GLADYS_FERGUSON","","8/27/2020 7:25:49 PM","8/27/2020 7:25:49 PM","CN=GLADYS_FERGUSON,OU=Test,OU=AZR,OU=Stage,DC=LAB,DC=local","LAB.local/Stage/AZR/Test/GLADYS_FERGUSON"
"ALBERT_BOYLE","ALBERT_BOYLE","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-2259","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:25:16 PM",,,"","",,,,"512","","","ALBERT_BOYLE","","8/27/2020 7:25:16 PM","8/27/2020 7:25:17 PM","CN=ALBERT_BOYLE,OU=Devices,OU=HRE,OU=Tier 2,DC=LAB,DC=local","LAB.local/Tier 2/HRE/Devices/ALBERT_BOYLE"
"GRAHAM_BULLOCK","GRAHAM_BULLOCK","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-1975","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:24:36 PM",,,"","",,,,"512","","","GRAHAM_BULLOCK","","8/27/2020 7:24:36 PM","8/27/2020 7:24:36 PM","CN=GRAHAM_BULLOCK,OU=Groups,OU=AZR,OU=Tier 1,DC=LAB,DC=local","LAB.local/Tier 1/AZR/Groups/GRAHAM_BULLOCK"
"ELMA_MIRANDA","ELMA_MIRANDA","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-1691","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:23:47 PM",,,"","",,,,"512","","","ELMA_MIRANDA","","8/27/2020 7:23:47 PM","8/27/2020 7:23:47 PM","CN=ELMA_MIRANDA,OU=T1-Permissions,OU=Tier 1,OU=Admin,DC=LAB,DC=local","LAB.local/Admin/Tier 1/T1-Permissions/ELMA_MIRANDA"
"JOEY_MACIAS","JOEY_MACIAS","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-1408","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:23:14 PM",,,"","",,,,"512","","","JOEY_MACIAS","","8/27/2020 7:23:14 PM","8/27/2020 7:23:15 PM","CN=JOEY_MACIAS,OU=ServiceAccounts,OU=BDE,OU=Stage,DC=LAB,DC=local","LAB.local/Stage/BDE/ServiceAccounts/JOEY_MACIAS"
"CHARLIE_MADDEN","CHARLIE_MADDEN","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-3111","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:26:52 PM",,,"","",,,,"512","","","CHARLIE_MADDEN","","8/27/2020 7:26:52 PM","8/27/2020 7:26:53 PM","CN=CHARLIE_MADDEN,OU=Groups,OU=GOO,OU=Stage,DC=LAB,DC=local","LAB.local/Stage/GOO/Groups/CHARLIE_MADDEN"
