"Group Name","Member UserName","Member Name","AccountType","Member AdminCount"
"EL-din-distlist","KRYSTAL_YORK","KRYSTAL_YORK","user",""
"WO-arm-distlist","KRYSTAL_YORK","KRYSTAL_YORK","user",""
"DO-265-distlist","KRYSTAL_YORK","KRYSTAL_YORK","user",""
"65-ama-distlist","KRYSTAL_YORK","KRYSTAL_YORK","user",""
"LY-adiact289-distlist","KRYSTAL_YORK","KRYSTAL_YORK","user",""
"GA-vivi_chag-distlist","KRYSTAL_YORK","KRYSTAL_YORK","user",""
"Domain Users","BRANDY_BENTON","BRANDY_BENTON","user",""
"Domain Users","ALEXANDRIA_MARQUEZ","ALEXANDRIA_MARQUEZ","user",""
"CO-ome-distlist","ALEXANDRIA_MARQUEZ","ALEXANDRIA_MARQUEZ","user",""
"TA-marioboli-distlist","ALEXANDRIA_MARQUEZ","ALEXANDRIA_MARQUEZ","user",""
"CO-querayada-distlist","ALEXANDRIA_MARQUEZ","ALEXANDRIA_MARQUEZ","user",""
"GL-523-admingroup","ALEXANDRIA_MARQUEZ","ALEXANDRIA_MARQUEZ","user",""
"DO-KIL-distlist","ALEXANDRIA_MARQUEZ","ALEXANDRIA_MARQUEZ","user",""
"RO-albertito-distlist","ALEXANDRIA_MARQUEZ","ALEXANDRIA_MARQUEZ","user",""
"ME-yazminsit-admingroup","ALEXANDRIA_MARQUEZ","ALEXANDRIA_MARQUEZ","user",""
"Domain Users","8244417209SA","8244417209SA","user",""
"LI-280-admingroup","8244417209SA","8244417209SA","user",""
"JU-841-distlist","8244417209SA","8244417209SA","user",""
"KR-BASQUIPA5-admingroup","8244417209SA","8244417209SA","user",""
"LY-rud-distlist","8244417209SA","8244417209SA","user",""
"LE-chi-distlist","8244417209SA","8244417209SA","user",""
"DE-zidane200-admingroup","8244417209SA","8244417209SA","user",""
"FR-bar-distlist","8244417209SA","8244417209SA","user",""
"DI-a12-distlist","8244417209SA","8244417209SA","user",""
"Domain Users","DAN_POTTER","DAN_POTTER","user",""
"Domain Users","JERALD_TRAN","JERALD_TRAN","user",""
"19-ton-distlist","JERALD_TRAN","JERALD_TRAN","user",""
"EL-234-admingroup","JERALD_TRAN","JERALD_TRAN","user",""
"IR-PRINCESA0-admingroup","JERALD_TRAN","JERALD_TRAN","user",""
"RE-contabili-admingroup","JERALD_TRAN","JERALD_TRAN","user",""
"JA-sup-distlist","JERALD_TRAN","JERALD_TRAN","user",""
"RO-albertito-distlist","JERALD_TRAN","JERALD_TRAN","user",""
"TR-alt-distlist","JERALD_TRAN","JERALD_TRAN","user",""
"WseAllowShareAccess","JERALD_TRAN","JERALD_TRAN","user",""
"Domain Users","3264191786SA","3264191786SA","user",""
"JA-918670241-distlist","3264191786SA","3264191786SA","user",""
"AL-cat-distlist","3264191786SA","3264191786SA","user",""
"JU-841-distlist","3264191786SA","3264191786SA","user",""
"RE-contabili-admingroup","3264191786SA","3264191786SA","user",""
"AL-180-admingroup","3264191786SA","3264191786SA","user",""
"TR-alt-distlist","3264191786SA","3264191786SA","user",""
"WseAllowDashboardAccess","3264191786SA","3264191786SA","user",""
"Domain Users","NADIA_BURNS","NADIA_BURNS","user",""
"JA-918670241-distlist","NADIA_BURNS","NADIA_BURNS","user",""
"AL-amorincon-admingroup","NADIA_BURNS","NADIA_BURNS","user",""
"Domain Users","ADOLPH_JENSEN","ADOLPH_JENSEN","user",""
"EL-234-admingroup","ADOLPH_JENSEN","ADOLPH_JENSEN","user",""
"GE-bwo-distlist","ADOLPH_JENSEN","ADOLPH_JENSEN","user",""
"DA-vin-distlist","ADOLPH_JENSEN","ADOLPH_JENSEN","user",""
"Domain Users","GILBERT_COLE","GILBERT_COLE","user",""
"LE-mer-admingroup","GILBERT_COLE","GILBERT_COLE","user",""
"HO-ars-distlist","GILBERT_COLE","GILBERT_COLE","user",""
"MA-das-distlist","GILBERT_COLE","GILBERT_COLE","user",""
"BR-551530301-admingroup","GILBERT_COLE","GILBERT_COLE","user",""
"IS-040-distlist","GILBERT_COLE","GILBERT_COLE","user",""
"Domain Users","ROXIE_DURAN","ROXIE_DURAN","user",""
"AH-160-distlist","ROXIE_DURAN","ROXIE_DURAN","user",""
"FO-zai-admingroup","ROXIE_DURAN","ROXIE_DURAN","user",""
"RO-priscilla-distlist","ROXIE_DURAN","ROXIE_DURAN","user",""
"TR-alt-distlist","ROXIE_DURAN","ROXIE_DURAN","user",""
"Domain Users","GLORIA_PETERSON","GLORIA_PETERSON","user",""
"PA-swe-distlist","GLORIA_PETERSON","GLORIA_PETERSON","user",""
"GE-bwo-distlist","GLORIA_PETERSON","GLORIA_PETERSON","user",""
"WseInvisibleToDashboard","GLORIA_PETERSON","GLORIA_PETERSON","user",""
"WseAllowAddInAccess","GLORIA_PETERSON","GLORIA_PETERSON","user",""
"Domain Users","SHERYL_LOWE","SHERYL_LOWE","user",""
"BA-sum-admingroup","SHERYL_LOWE","SHERYL_LOWE","user",""
"FE-amigosfox-distlist","SHERYL_LOWE","SHERYL_LOWE","user",""
"AL-cat-distlist","SHERYL_LOWE","SHERYL_LOWE","user",""
"CO-querayada-distlist","SHERYL_LOWE","SHERYL_LOWE","user",""
"SH-alondra20-distlist","SHERYL_LOWE","SHERYL_LOWE","user",""
"TR-alt-distlist","SHERYL_LOWE","SHERYL_LOWE","user",""
"VA-aguilucho-distlist","SHERYL_LOWE","SHERYL_LOWE","user",""
"Domain Users","RICKY_HORNE","RICKY_HORNE","user",""
"Domain Users","KAYE_MYERS","KAYE_MYERS","user",""
"MI-ber-distlist","KAYE_MYERS","KAYE_MYERS","user",""
"TO-160-distlist","KAYE_MYERS","KAYE_MYERS","user",""
"CO-kristy.22-distlist","KAYE_MYERS","KAYE_MYERS","user",""
"DA-ana-distlist","KAYE_MYERS","KAYE_MYERS","user",""
"MA-das-distlist","KAYE_MYERS","KAYE_MYERS","user",""
"VA-9570794AS-distlist","KAYE_MYERS","KAYE_MYERS","user",""
"WseAllowAddInAccess","KAYE_MYERS","KAYE_MYERS","user",""
"Domain Users","ROGELIO_DUNCAN","ROGELIO_DUNCAN","user",""
"AL-chi-distlist","ROGELIO_DUNCAN","ROGELIO_DUNCAN","user",""
"ID-josailorv-distlist","ROGELIO_DUNCAN","ROGELIO_DUNCAN","user",""
"SH-alondra20-distlist","ROGELIO_DUNCAN","ROGELIO_DUNCAN","user",""
"BA-mer-admingroup","ROGELIO_DUNCAN","ROGELIO_DUNCAN","user",""
"WO-arm-distlist","ROGELIO_DUNCAN","ROGELIO_DUNCAN","user",""
"ED-110-admingroup","ROGELIO_DUNCAN","ROGELIO_DUNCAN","user",""
"GW-tivogliob-admingroup","ROGELIO_DUNCAN","ROGELIO_DUNCAN","user",""
"Domain Users","ROSALIE_INGRAM","ROSALIE_INGRAM","user",""
"CA-pol-distlist","ROSALIE_INGRAM","ROSALIE_INGRAM","user",""
"MI-alm-distlist","ROSALIE_INGRAM","ROSALIE_INGRAM","user",""
"FR-bar-distlist","ROSALIE_INGRAM","ROSALIE_INGRAM","user",""
"Domain Users","CARMELA_MORENO","CARMELA_MORENO","user",""
"AR-evilempir-distlist","CARMELA_MORENO","CARMELA_MORENO","user",""
"JA-918670241-distlist","CARMELA_MORENO","CARMELA_MORENO","user",""
"WE-poderosit-distlist","CARMELA_MORENO","CARMELA_MORENO","user",""
"Domain Users","CORA_ROCHA","CORA_ROCHA","user",""
"AL-180-admingroup","CORA_ROCHA","CORA_ROCHA","user",""
"VA-9570794AS-distlist","CORA_ROCHA","CORA_ROCHA","user",""
"Domain Users","WM_GAMBLE","WM_GAMBLE","user",""
"Domain Users","LORAINE_FULTON","LORAINE_FULTON","user",""
"ER-layrentea-distlist","LORAINE_FULTON","LORAINE_FULTON","user",""
"AR-evilempir-distlist","LORAINE_FULTON","LORAINE_FULTON","user",""
"TE-pendejo77-distlist","LORAINE_FULTON","LORAINE_FULTON","user",""
"WI-rey-distlist","LORAINE_FULTON","LORAINE_FULTON","user",""
"TR-lacodorni-distlist","LORAINE_FULTON","LORAINE_FULTON","user",""
"BE-180-distlist","LORAINE_FULTON","LORAINE_FULTON","user",""
"DO-cov-distlist","LORAINE_FULTON","LORAINE_FULTON","user",""
"AN-diarrea78-distlist","LORAINE_FULTON","LORAINE_FULTON","user",""
"BR-551530301-admingroup","LORAINE_FULTON","LORAINE_FULTON","user",""
"41-mam-admingroup","LORAINE_FULTON","LORAINE_FULTON","user",""
"BR-iva-distlist","LORAINE_FULTON","LORAINE_FULTON","user",""
"Domain Users","KURTIS_JOYCE","KURTIS_JOYCE","user",""
"Domain Users","BRIDGETT_KEY","BRIDGETT_KEY","user",""
"Domain Users","JANET_FINCH","JANET_FINCH","user",""
"LI-280-admingroup","JANET_FINCH","JANET_FINCH","user",""
"LE-mer-admingroup","JANET_FINCH","JANET_FINCH","user",""
"JO-bla-distlist","JANET_FINCH","JANET_FINCH","user",""
"HE-140-distlist","JANET_FINCH","JANET_FINCH","user",""
"AL-ashleytis-distlist","JANET_FINCH","JANET_FINCH","user",""
"Domain Users","JOSUE_WALTON","JOSUE_WALTON","user",""
"Domain Users","CHERRY_HARVEY","CHERRY_HARVEY","user",""
"MA-bre-distlist","CHERRY_HARVEY","CHERRY_HARVEY","user",""
"NA-mamaypapa-admingroup","CHERRY_HARVEY","CHERRY_HARVEY","user",""
"HA-laf-distlist","CHERRY_HARVEY","CHERRY_HARVEY","user",""
"Domain Users","SIDNEY_VINCENT","SIDNEY_VINCENT","user",""
"Domain Users","DELORES_SLOAN","DELORES_SLOAN","user",""
"MA-bre-distlist","DELORES_SLOAN","DELORES_SLOAN","user",""
"WA-barryrayw-distlist","DELORES_SLOAN","DELORES_SLOAN","user",""
"TA-marioboli-distlist","DELORES_SLOAN","DELORES_SLOAN","user",""
"AM-pun-distlist","DELORES_SLOAN","DELORES_SLOAN","user",""
"LA-singaraja-admingroup","DELORES_SLOAN","DELORES_SLOAN","user",""
"DE-zidane200-admingroup","DELORES_SLOAN","DELORES_SLOAN","user",""
"HA-laf-distlist","DELORES_SLOAN","DELORES_SLOAN","user",""
"WseAlertAdministrators","DELORES_SLOAN","DELORES_SLOAN","user",""
"Domain Users","RUSTY_KANE","RUSTY_KANE","user",""
"AH-160-distlist","RUSTY_KANE","RUSTY_KANE","user",""
"JE-cal-distlist","RUSTY_KANE","RUSTY_KANE","user",""
"SA-670587865-distlist","RUSTY_KANE","RUSTY_KANE","user",""
"JE-qooplsant-distlist","RUSTY_KANE","RUSTY_KANE","user",""
"AM-pun-distlist","RUSTY_KANE","RUSTY_KANE","user",""
"FL-asc-distlist","RUSTY_KANE","RUSTY_KANE","user",""
"TR-alt-distlist","RUSTY_KANE","RUSTY_KANE","user",""
"LY-adiact289-distlist","RUSTY_KANE","RUSTY_KANE","user",""
"VA-aguilucho-distlist","RUSTY_KANE","RUSTY_KANE","user",""
"WseManagedGroups","RUSTY_KANE","RUSTY_KANE","user",""
"Domain Users","MARCEL_RIOS","MARCEL_RIOS","user",""
"JA-tom-distlist","MARCEL_RIOS","MARCEL_RIOS","user",""
"21-dulcesito-admingroup","MARCEL_RIOS","MARCEL_RIOS","user",""
"FR-bar-distlist","MARCEL_RIOS","MARCEL_RIOS","user",""
"Domain Users","krbtgt","krbtgt","user","1"
"MI-ber-distlist","krbtgt","krbtgt","user","1"
"MA-cabecital-distlist","krbtgt","krbtgt","user","1"
"DA-920-admingroup","krbtgt","krbtgt","user","1"
"NI-602-distlist","krbtgt","krbtgt","user","1"
"21-dulcesito-admingroup","krbtgt","krbtgt","user","1"
"SA-670587865-distlist","krbtgt","krbtgt","user","1"
"DE-gia-distlist","krbtgt","krbtgt","user","1"
"46-EX3-distlist","krbtgt","krbtgt","user","1"
"BA-carolina6-distlist","krbtgt","krbtgt","user","1"
"18-gus-distlist","krbtgt","krbtgt","user","1"
"WseAllowHomePageLinks","krbtgt","krbtgt","user","1"
"Denied RODC Password Replication Group","krbtgt","krbtgt","user","1"
"Domain Users","CONCETTA_FLORES","CONCETTA_FLORES","user",""
"CO-ome-distlist","CONCETTA_FLORES","CONCETTA_FLORES","user",""
"14-bilbao227-distlist","CONCETTA_FLORES","CONCETTA_FLORES","user",""
"KR-BASQUIPA5-admingroup","CONCETTA_FLORES","CONCETTA_FLORES","user",""
"23-cuxacpart-distlist","CONCETTA_FLORES","CONCETTA_FLORES","user",""
"FL-asc-distlist","CONCETTA_FLORES","CONCETTA_FLORES","user",""
"RO-cam-admingroup","CONCETTA_FLORES","CONCETTA_FLORES","user",""
"JO-com-distlist","CONCETTA_FLORES","CONCETTA_FLORES","user",""
"RAS and IAS Servers","CONCETTA_FLORES","CONCETTA_FLORES","user",""
"Domain Users","DONN_GIBSON","DONN_GIBSON","user",""
"DA-920-admingroup","DONN_GIBSON","DONN_GIBSON","user",""
"BU-mil-distlist","DONN_GIBSON","DONN_GIBSON","user",""
"RO-cam-admingroup","DONN_GIBSON","DONN_GIBSON","user",""
"CL-est-distlist","DONN_GIBSON","DONN_GIBSON","user",""
"Domain Users","JODY_HARTMAN","JODY_HARTMAN","user",""
"68-248-distlist","JODY_HARTMAN","JODY_HARTMAN","user",""
"GE-zal-distlist","JODY_HARTMAN","JODY_HARTMAN","user",""
"JE-46454328d-distlist","JODY_HARTMAN","JODY_HARTMAN","user",""
"HO-ars-distlist","JODY_HARTMAN","JODY_HARTMAN","user",""
"JO-ayse12345-distlist","JODY_HARTMAN","JODY_HARTMAN","user",""
"LY-adiact289-distlist","JODY_HARTMAN","JODY_HARTMAN","user",""
"Domain Users","DARIN_BURRIS","DARIN_BURRIS","user",""
"NA-7h2jtntbc-distlist","DARIN_BURRIS","DARIN_BURRIS","user",""
"AL-leninmarx-admingroup","DARIN_BURRIS","DARIN_BURRIS","user",""
"LE-chi-distlist","DARIN_BURRIS","DARIN_BURRIS","user",""
"81-ixchel_94-admingroup","DARIN_BURRIS","DARIN_BURRIS","user",""
"WseManagedGroups","DARIN_BURRIS","DARIN_BURRIS","user",""
"Domain Users","ZACHARY_HAYES","ZACHARY_HAYES","user",""
"TR-270-distlist","ZACHARY_HAYES","ZACHARY_HAYES","user",""
"ID-josailorv-distlist","ZACHARY_HAYES","ZACHARY_HAYES","user",""
"TR-alt-distlist","ZACHARY_HAYES","ZACHARY_HAYES","user",""
"NA-7h2jtntbc-distlist","-","Domain Computers","group",""
"BR-216-admingroup","-","Domain Computers","group",""
"AN-diarrea78-distlist","-","Domain Computers","group",""
"Domain Users","MATILDA_GILLIAM","MATILDA_GILLIAM","user",""
"Domain Users","3669866073SA","3669866073SA","user",""
"BU-mil-distlist","3669866073SA","3669866073SA","user",""
"14-bilbao227-distlist","3669866073SA","3669866073SA","user",""
"NO-miq-distlist","3669866073SA","3669866073SA","user",""
"CH-miesencia-distlist","3669866073SA","3669866073SA","user",""
"JE-pal-distlist","3669866073SA","3669866073SA","user",""
"GA-vivi_chag-distlist","3669866073SA","3669866073SA","user",""
"ME-yazminsit-admingroup","3669866073SA","3669866073SA","user",""
"WseManagedGroups","3669866073SA","3669866073SA","user",""
"WseAllowHomePageLinks","3669866073SA","3669866073SA","user",""
"Domain Users","SUZANNE_SCHULTZ","SUZANNE_SCHULTZ","user",""
"JA-918670241-distlist","-","Domain Controllers","group","1"
"CA-592-distlist","-","Domain Controllers","group","1"
"JA-ilovedani-admingroup","-","Domain Controllers","group","1"
"Denied RODC Password Replication Group","-","Domain Controllers","group","1"
"Domain Users","HATTIE_DILLON","HATTIE_DILLON","user",""
"RO-bere1102a-distlist","HATTIE_DILLON","HATTIE_DILLON","user",""
"DO-KIL-distlist","HATTIE_DILLON","HATTIE_DILLON","user",""
"JA-sup-distlist","HATTIE_DILLON","HATTIE_DILLON","user",""
"41-mam-admingroup","HATTIE_DILLON","HATTIE_DILLON","user",""
"Domain Users","MIKE_DUFFY","MIKE_DUFFY","user",""
"AL-chi-distlist","MIKE_DUFFY","MIKE_DUFFY","user",""
"PE-229-admingroup","MIKE_DUFFY","MIKE_DUFFY","user",""
"KR-BASQUIPA5-admingroup","MIKE_DUFFY","MIKE_DUFFY","user",""
"LE-azu-distlist","MIKE_DUFFY","MIKE_DUFFY","user",""
"RO-albertito-distlist","MIKE_DUFFY","MIKE_DUFFY","user",""
"LY-rud-distlist","MIKE_DUFFY","MIKE_DUFFY","user",""
"SC-sac-admingroup","MIKE_DUFFY","MIKE_DUFFY","user",""
"WseRemoteAccessUsers","MIKE_DUFFY","MIKE_DUFFY","user",""
"Domain Users","FRANCES_BAILEY","FRANCES_BAILEY","user",""
"DO-...-admingroup","FRANCES_BAILEY","FRANCES_BAILEY","user",""
"IS-040-distlist","FRANCES_BAILEY","FRANCES_BAILEY","user",""
"21-gua-admingroup","FRANCES_BAILEY","FRANCES_BAILEY","user",""
"WseAllowHomePageLinks","FRANCES_BAILEY","FRANCES_BAILEY","user",""
"Denied RODC Password Replication Group","-","Schema Admins","group","1"
"Domain Users","MARIANNE_SIMMONS","MARIANNE_SIMMONS","user",""
"CO-kristy.22-distlist","MARIANNE_SIMMONS","MARIANNE_SIMMONS","user",""
"SH-alondra20-distlist","MARIANNE_SIMMONS","MARIANNE_SIMMONS","user",""
"RO-priscilla-distlist","MARIANNE_SIMMONS","MARIANNE_SIMMONS","user",""
"AP-152898251-distlist","MARIANNE_SIMMONS","MARIANNE_SIMMONS","user",""
"LU-blylrtkm1-distlist","MARIANNE_SIMMONS","MARIANNE_SIMMONS","user",""
"LU-171-distlist","MARIANNE_SIMMONS","MARIANNE_SIMMONS","user",""
"RO-cam-admingroup","MARIANNE_SIMMONS","MARIANNE_SIMMONS","user",""
"ST-vela30bet-admingroup","MARIANNE_SIMMONS","MARIANNE_SIMMONS","user",""
"VA-aguilucho-distlist","MARIANNE_SIMMONS","MARIANNE_SIMMONS","user",""
"JA-f13l27a1l-distlist","MARIANNE_SIMMONS","MARIANNE_SIMMONS","user",""
"Domain Users","GREGORIO_VINCENT","GREGORIO_VINCENT","user",""
"MI-mia-distlist","GREGORIO_VINCENT","GREGORIO_VINCENT","user",""
"DO-cov-distlist","GREGORIO_VINCENT","GREGORIO_VINCENT","user",""
"CA-592-distlist","GREGORIO_VINCENT","GREGORIO_VINCENT","user",""
"TR-alt-distlist","GREGORIO_VINCENT","GREGORIO_VINCENT","user",""
"HA-laf-distlist","GREGORIO_VINCENT","GREGORIO_VINCENT","user",""
"Domain Users","MARTINA_BARLOW","MARTINA_BARLOW","user",""
"WA-barryrayw-distlist","MARTINA_BARLOW","MARTINA_BARLOW","user",""
"AH-160-distlist","MARTINA_BARLOW","MARTINA_BARLOW","user",""
"SA-670587865-distlist","MARTINA_BARLOW","MARTINA_BARLOW","user",""
"VA-ale-distlist","MARTINA_BARLOW","MARTINA_BARLOW","user",""
"SA-avi-distlist","MARTINA_BARLOW","MARTINA_BARLOW","user",""
"ZA-PEQ-distlist","MARTINA_BARLOW","MARTINA_BARLOW","user",""
"HE-140-distlist","MARTINA_BARLOW","MARTINA_BARLOW","user",""
"CY-sur-distlist","MARTINA_BARLOW","MARTINA_BARLOW","user",""
"AL-ashleytis-distlist","MARTINA_BARLOW","MARTINA_BARLOW","user",""
"DnsUpdateProxy","MARTINA_BARLOW","MARTINA_BARLOW","user",""
"Denied RODC Password Replication Group","-","Enterprise Admins","group","1"
"Administrators","-","Enterprise Admins","group","1"
"Domain Users","KEISHA_WILKINS","KEISHA_WILKINS","user",""
"JA-tom-distlist","KEISHA_WILKINS","KEISHA_WILKINS","user",""
"CA-pol-distlist","KEISHA_WILKINS","KEISHA_WILKINS","user",""
"DO-...-admingroup","KEISHA_WILKINS","KEISHA_WILKINS","user",""
"LE-azu-distlist","KEISHA_WILKINS","KEISHA_WILKINS","user",""
"AN-diarrea78-distlist","KEISHA_WILKINS","KEISHA_WILKINS","user",""
"ZA-PEQ-distlist","KEISHA_WILKINS","KEISHA_WILKINS","user",""
"JA-ilovedani-admingroup","KEISHA_WILKINS","KEISHA_WILKINS","user",""
"NO-fariddu49-distlist","KEISHA_WILKINS","KEISHA_WILKINS","user",""
"WseAllowComputerAccess","KEISHA_WILKINS","KEISHA_WILKINS","user",""
"Domain Users","JAMES_ROMAN","JAMES_ROMAN","user",""
"LO-mar-distlist","JAMES_ROMAN","JAMES_ROMAN","user",""
"MA-bre-distlist","JAMES_ROMAN","JAMES_ROMAN","user",""
"LE-cas-distlist","JAMES_ROMAN","JAMES_ROMAN","user",""
"GU-spa-distlist","JAMES_ROMAN","JAMES_ROMAN","user",""
"AL-cat-distlist","JAMES_ROMAN","JAMES_ROMAN","user",""
"DO-KIL-distlist","JAMES_ROMAN","JAMES_ROMAN","user",""
"HE-140-distlist","JAMES_ROMAN","JAMES_ROMAN","user",""
"RI-Mig-distlist","JAMES_ROMAN","JAMES_ROMAN","user",""
"WseAllowComputerAccess","JAMES_ROMAN","JAMES_ROMAN","user",""
"Domain Users","ROGER_FERNANDEZ","ROGER_FERNANDEZ","user",""
"WI-pforzheim-admingroup","ROGER_FERNANDEZ","ROGER_FERNANDEZ","user",""
"LU-helpless2-distlist","ROGER_FERNANDEZ","ROGER_FERNANDEZ","user",""
"AL-180-admingroup","ROGER_FERNANDEZ","ROGER_FERNANDEZ","user",""
"GW-tivogliob-admingroup","ROGER_FERNANDEZ","ROGER_FERNANDEZ","user",""
"MI-242-distlist","ROGER_FERNANDEZ","ROGER_FERNANDEZ","user",""
"SC-sac-admingroup","ROGER_FERNANDEZ","ROGER_FERNANDEZ","user",""
"BR-iva-distlist","ROGER_FERNANDEZ","ROGER_FERNANDEZ","user",""
"Denied RODC Password Replication Group","-","Cert Publishers","group",""
"Domain Users","JORGE_ARNOLD","JORGE_ARNOLD","user",""
"LE-namidnmai-distlist","JORGE_ARNOLD","JORGE_ARNOLD","user",""
"WseAlertAdministrators","JORGE_ARNOLD","JORGE_ARNOLD","user",""
"Domain Users","KATHRINE_MACDONALD","KATHRINE_MACDONALD","user",""
"Domain Users","LYNN_GENTRY","LYNN_GENTRY","user",""
"BU-mil-distlist","LYNN_GENTRY","LYNN_GENTRY","user",""
"NA-7h2jtntbc-distlist","LYNN_GENTRY","LYNN_GENTRY","user",""
"KR-flo-distlist","LYNN_GENTRY","LYNN_GENTRY","user",""
"DO-KIL-distlist","LYNN_GENTRY","LYNN_GENTRY","user",""
"LE-azu-distlist","LYNN_GENTRY","LYNN_GENTRY","user",""
"JA-sup-distlist","LYNN_GENTRY","LYNN_GENTRY","user",""
"MO-carasucia-admingroup","LYNN_GENTRY","LYNN_GENTRY","user",""
"SC-sac-admingroup","LYNN_GENTRY","LYNN_GENTRY","user",""
"WseAllowShareAccess","LYNN_GENTRY","LYNN_GENTRY","user",""
"DnsUpdateProxy","LYNN_GENTRY","LYNN_GENTRY","user",""
"Domain Users","CARMINE_ROY","CARMINE_ROY","user",""
"AH-160-distlist","CARMINE_ROY","CARMINE_ROY","user",""
"NA-mamaypapa-admingroup","CARMINE_ROY","CARMINE_ROY","user",""
"GW-tivogliob-admingroup","CARMINE_ROY","CARMINE_ROY","user",""
"RO-cam-admingroup","CARMINE_ROY","CARMINE_ROY","user",""
"ST-vela30bet-admingroup","CARMINE_ROY","CARMINE_ROY","user",""
"Domain Users","WALLACE_NGUYEN","WALLACE_NGUYEN","user",""
"MA-bre-distlist","WALLACE_NGUYEN","WALLACE_NGUYEN","user",""
"TA-marioboli-distlist","WALLACE_NGUYEN","WALLACE_NGUYEN","user",""
"14-bilbao227-distlist","WALLACE_NGUYEN","WALLACE_NGUYEN","user",""
"BR-216-admingroup","WALLACE_NGUYEN","WALLACE_NGUYEN","user",""
"JU-841-distlist","WALLACE_NGUYEN","WALLACE_NGUYEN","user",""
"AP-152898251-distlist","WALLACE_NGUYEN","WALLACE_NGUYEN","user",""
"23-cuxacpart-distlist","WALLACE_NGUYEN","WALLACE_NGUYEN","user",""
"KI-1.20883E1-distlist","WALLACE_NGUYEN","WALLACE_NGUYEN","user",""
"DA-920-admingroup","-","Domain Admins","group","1"
"JO-nez-admingroup","-","Domain Admins","group","1"
"WseRemoteAccessUsers","-","Domain Admins","group","1"
"WseAlertAdministrators","-","Domain Admins","group","1"
"WseAllowHomePageLinks","-","Domain Admins","group","1"
"WseAllowDashboardAccess","-","Domain Admins","group","1"
"WseAllowAddInAccess","-","Domain Admins","group","1"
"WseAllowMediaAccess","-","Domain Admins","group","1"
"WseAllowComputerAccess","-","Domain Admins","group","1"
"WseAllowShareAccess","-","Domain Admins","group","1"
"WseRemoteWebAccessUsers","-","Domain Admins","group","1"
"Denied RODC Password Replication Group","-","Domain Admins","group","1"
"Administrators","-","Domain Admins","group","1"
"Domain Users","SUE_ALLISON","SUE_ALLISON","user",""
"LO-mar-distlist","SUE_ALLISON","SUE_ALLISON","user",""
"WI-rey-distlist","SUE_ALLISON","SUE_ALLISON","user",""
"SH-alondra20-distlist","SUE_ALLISON","SUE_ALLISON","user",""
"AP-152898251-distlist","SUE_ALLISON","SUE_ALLISON","user",""
"BA-mer-admingroup","SUE_ALLISON","SUE_ALLISON","user",""
"WO-arm-distlist","SUE_ALLISON","SUE_ALLISON","user",""
